-23.66161028458376,-46.43596179579859
-23.661578147003645,-46.43585972520241
-23.661578147003645,-46.43585972520241
-23.661315208753663,-46.43536213305735
-23.66125093411287,-46.43524570918942
-23.661161825899526,-46.43509579353847
-23.66111654107186,-46.43498734379323
-23.661179354095704,-46.434920359615354
-23.661179354095704,-46.434920359615354
